frame_index,timestamp_s,camera_center_x_px,path_center_x_px,lateral_error,heading_error,angular_z_rad_s,linear_x_m_s,confidence,instruction,left_boundary_detected,right_boundary_detected
6090,101.602,640.00,627.15,-0.098238,0.078165,0.050341,0.237455,1.000000,GO STRAIGHT,1,1
6096,101.702,640.00,626.48,-0.098098,0.076974,0.049303,0.237370,1.000000,GO STRAIGHT,1,1
6102,101.802,640.00,625.70,-0.103475,0.081139,0.049276,0.236673,1.000000,GO STRAIGHT,1,1
6108,101.902,640.00,628.27,-0.100795,0.082470,0.048564,0.237344,1.000000,GO STRAIGHT,1,1
6114,102.002,640.00,626.15,-0.087206,0.065566,0.046854,0.238501,1.000000,GO STRAIGHT,1,1
6120,102.102,640.00,621.55,-0.075388,0.046555,0.045004,0.239100,1.000000,GO STRAIGHT,1,1
6126,102.202,640.00,616.69,-0.055955,0.019537,0.042239,0.240486,1.000000,GO STRAIGHT,1,1
6132,102.302,640.00,617.27,-0.050675,0.015160,0.030412,0.250000,1.000000,GO STRAIGHT,1,1
6138,102.402,640.00,616.32,-0.047741,0.010737,0.021896,0.250000,1.000000,GO STRAIGHT,1,1
6144,102.502,640.00,616.67,-0.050936,0.014484,0.015765,0.250000,1.000000,GO STRAIGHT,1,1
6150,102.603,640.00,613.65,-0.046443,0.005266,0.011351,0.250000,1.000000,GO STRAIGHT,1,1
6156,102.703,640.00,611.44,-0.042656,-0.001974,0.008173,0.250000,1.000000,GO STRAIGHT,1,1
6162,102.803,640.00,615.29,-0.046950,0.008342,0.005884,0.250000,1.000000,GO STRAIGHT,1,1
6168,102.903,640.00,615.04,-0.050328,0.011334,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6174,103.003,640.00,612.45,-0.046028,0.002980,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6180,103.103,640.00,615.77,-0.044998,0.007146,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6186,103.203,640.00,612.56,-0.040466,-0.002413,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6192,103.303,640.00,614.37,-0.034363,-0.005684,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6198,103.403,640.00,613.16,-0.028544,-0.013396,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6204,103.503,640.00,613.16,-0.029679,-0.012258,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6210,103.603,640.00,613.37,-0.030234,-0.011370,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6216,103.704,640.00,611.42,-0.026043,-0.018614,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6222,103.804,640.00,611.37,-0.031769,-0.012971,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6228,103.904,640.00,608.29,-0.033887,-0.015667,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6234,104.004,640.00,607.90,-0.027851,-0.022303,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6240,104.104,640.00,610.86,-0.034028,-0.011504,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6246,104.204,640.00,610.70,-0.038823,-0.006956,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6252,104.304,640.00,612.67,-0.044421,0.001724,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6258,104.404,640.00,609.44,-0.038754,-0.008989,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6264,104.504,640.00,609.30,-0.038967,-0.008997,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6270,104.605,640.00,608.49,-0.034635,-0.014598,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6276,104.705,640.00,606.55,-0.019013,-0.033247,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6282,104.805,640.00,606.24,-0.017246,-0.035499,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6288,104.905,640.00,607.71,-0.023358,-0.027091,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6294,105.005,640.00,606.61,-0.023586,-0.028580,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6300,105.105,640.00,609.08,-0.031104,-0.017204,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6306,105.205,640.00,613.70,-0.039751,-0.001344,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6312,105.305,640.00,617.01,-0.039853,0.003925,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6318,105.405,640.00,614.23,-0.041858,0.001592,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6324,105.505,640.00,615.07,-0.039938,0.000987,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6330,105.606,640.00,615.28,-0.045575,0.006954,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6336,105.706,640.00,619.50,-0.055806,0.023772,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6342,105.806,640.00,617.63,-0.046010,0.011062,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6348,105.906,640.00,615.14,-0.028506,-0.010336,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6354,106.006,640.00,618.30,-0.031583,-0.002324,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6360,106.106,640.00,614.30,-0.021980,-0.018169,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6366,106.206,640.00,614.71,-0.015700,-0.023812,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6372,106.306,640.00,614.52,-0.017315,-0.022501,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6378,106.406,640.00,613.76,-0.016167,-0.024839,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6384,106.506,640.00,617.82,-0.021533,-0.013116,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6390,106.606,640.00,609.63,-0.014628,-0.032820,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6396,106.707,640.00,613.04,-0.014937,-0.027188,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6402,106.807,640.00,614.84,-0.023801,-0.015508,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6408,106.907,640.00,610.68,-0.025869,-0.019945,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6414,107.007,640.00,614.13,-0.021373,-0.019048,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6420,107.107,640.00,610.58,-0.011810,-0.034151,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6426,107.207,640.00,612.41,-0.008229,-0.034883,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6432,107.307,640.00,609.22,-0.010119,-0.037977,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6438,107.407,640.00,603.32,-0.007501,-0.049805,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6444,107.507,640.00,602.02,-0.001639,-0.057706,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6450,107.608,640.00,600.73,-0.011846,-0.049517,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6456,107.708,640.00,600.20,-0.030349,-0.031843,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6462,107.808,640.00,595.13,-0.023526,-0.046587,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6468,107.908,640.00,596.77,-0.026660,-0.040891,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6474,108.008,640.00,600.19,-0.032701,-0.029497,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6480,108.108,640.00,597.95,-0.027611,-0.038087,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6486,108.208,640.00,602.39,-0.026338,-0.032430,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6492,108.308,640.00,601.06,-0.033619,-0.027232,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6498,108.408,640.00,598.62,-0.027271,-0.037391,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6504,108.508,640.00,594.28,-0.022891,-0.048544,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6510,108.609,640.00,589.60,-0.020813,-0.057933,0.010048,0.240281,1.000000,GO STRAIGHT,1,1
6516,108.709,640.00,587.20,-0.018292,-0.064214,0.017369,0.240197,1.000000,GO STRAIGHT,1,1
6522,108.809,640.00,593.11,-0.027405,-0.045861,0.022755,0.240086,1.000000,GO STRAIGHT,1,1
6528,108.909,640.00,597.34,-0.031948,-0.034701,0.026493,0.240221,1.000000,GO STRAIGHT,1,1
6534,109.009,640.00,593.77,-0.033224,-0.039011,0.029875,0.239554,1.000000,GO STRAIGHT,1,1
6540,109.109,640.00,599.19,-0.034283,-0.029488,0.031599,0.240241,1.000000,GO STRAIGHT,1,1
6546,109.209,640.00,602.44,-0.034668,-0.024017,0.022752,0.250000,1.000000,GO STRAIGHT,1,1
6552,109.309,640.00,611.60,-0.036782,-0.007597,0.016381,0.250000,1.000000,GO STRAIGHT,1,1
6558,109.409,640.00,607.37,-0.034869,-0.016122,0.011794,0.250000,1.000000,GO STRAIGHT,1,1
6564,109.509,640.00,611.27,-0.040314,-0.004576,0.008492,0.250000,1.000000,GO STRAIGHT,1,1
6570,109.609,640.00,615.40,-0.024170,-0.014269,0.006114,0.250000,1.000000,GO STRAIGHT,1,1
6576,109.710,640.00,612.35,-0.021282,-0.021924,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6582,109.810,640.00,608.59,-0.016147,-0.032924,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6588,109.910,640.00,608.86,-0.013054,-0.035600,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6594,110.010,640.00,618.90,-0.015595,-0.017375,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6600,110.110,640.00,616.26,-0.015994,-0.021098,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6606,110.210,640.00,612.46,-0.001104,-0.041922,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6612,110.310,640.00,609.38,-0.008989,-0.038861,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6618,110.410,640.00,605.04,-0.011036,-0.043594,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6624,110.510,640.00,604.34,-0.013712,-0.042002,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6630,110.611,640.00,605.71,-0.008917,-0.044667,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6636,110.711,640.00,618.78,0.014132,-0.047285,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6642,110.811,640.00,620.37,0.015010,-0.045675,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6648,110.911,640.00,621.09,0.014868,-0.044409,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6654,111.011,640.00,613.62,0.011509,-0.052730,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6660,111.111,640.00,608.04,0.014485,-0.064416,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6666,111.211,640.00,603.76,0.012446,-0.069066,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6672,111.311,640.00,600.69,0.017994,-0.079413,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6678,111.411,640.00,606.08,0.018874,-0.071870,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6684,111.511,640.00,604.28,0.022549,-0.078358,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6690,111.612,640.00,606.83,0.016192,-0.068023,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6696,111.712,640.00,621.89,0.021616,-0.049917,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6702,111.812,640.00,630.70,0.011253,-0.025780,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6708,111.912,640.00,632.03,0.017144,-0.029596,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6714,112.012,640.00,638.42,0.028168,-0.030633,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6720,112.112,640.00,647.22,0.017952,-0.006675,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6726,112.212,640.00,649.66,0.020404,-0.005314,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6732,112.312,640.00,645.54,0.001685,0.006971,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6738,112.412,640.00,651.16,0.010588,0.006854,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6744,112.512,640.00,649.78,0.009828,0.005460,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6750,112.612,640.00,648.67,0.001124,0.012416,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6756,112.713,640.00,659.05,0.009356,0.020404,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6762,112.813,640.00,656.67,-0.002617,0.028663,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6768,112.913,640.00,652.48,-0.012292,0.031793,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6774,113.013,640.00,648.28,-0.005842,0.018781,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6780,113.113,640.00,645.50,-0.007230,0.015829,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6786,113.213,640.00,640.89,-0.007679,0.009074,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6792,113.313,640.00,636.43,-0.005127,-0.000457,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6798,113.413,640.00,629.71,-0.006914,-0.009159,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6804,113.513,640.00,635.63,0.008570,-0.015404,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6810,113.614,640.00,644.19,0.035105,-0.028551,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6816,113.714,640.00,643.42,0.034511,-0.029164,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6822,113.814,640.00,649.43,0.048676,-0.033935,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6828,113.914,640.00,649.45,0.047485,-0.032723,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6834,114.014,640.00,652.46,0.056672,-0.037204,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6840,114.114,640.00,652.14,0.060518,-0.041547,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6846,114.214,640.00,649.09,0.048807,-0.034599,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6852,114.314,640.00,652.23,0.045708,-0.026604,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6858,114.414,640.00,654.64,0.039320,-0.016445,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6864,114.514,640.00,655.10,0.024574,-0.000987,0.000000,0.250000,0.550000,GO STRAIGHT,1,0
6870,114.615,640.00,648.45,0.014561,-0.001352,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6876,114.715,640.00,631.54,0.005384,-0.018606,0.000000,0.250000,0.550000,GO STRAIGHT,0,1
6882,114.815,640.00,636.40,0.004061,-0.009692,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6888,114.915,640.00,638.25,0.009107,-0.011840,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6894,115.015,640.00,624.35,0.006118,-0.030578,0.000000,0.250000,0.550000,GO STRAIGHT,0,1
6900,115.115,640.00,637.02,0.020755,-0.025406,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6906,115.215,640.00,628.17,0.015251,-0.033729,0.000000,0.250000,1.000000,GO STRAIGHT,1,1
6912,115.315,640.00,639.08,0.037958,-0.039388,0.000000,0.250000,0.999571,GO STRAIGHT,1,1
6918,115.415,640.00,646.17,0.052689,-0.043049,0.000000,0.250000,0.523108,GO STRAIGHT,1,0
6924,115.515,640.00,664.94,0.126740,-0.087774,-0.018014,0.232576,0.996541,TURN RIGHT,1,1
6930,115.615,640.00,631.66,0.124858,-0.137887,-0.025677,0.237709,0.940808,GO STRAIGHT,1,1
6936,115.716,640.00,628.33,0.136483,-0.154720,-0.031986,0.236943,0.984115,GO STRAIGHT,1,1
6942,115.816,640.00,610.80,0.135136,-0.180764,-0.033694,0.239685,0.927210,GO STRAIGHT,1,1
6948,115.916,640.00,605.13,0.147390,-0.201882,-0.035427,0.239198,0.966309,GO STRAIGHT,1,1
6954,116.016,640.00,609.11,0.114357,-0.162629,-0.025507,0.250000,0.977990,GO STRAIGHT,1,1
6960,116.116,640.00,612.56,0.156901,-0.199777,-0.031736,0.237067,0.500000,GO STRAIGHT,0,1
6966,116.216,640.00,619.19,0.190463,-0.222975,-0.040996,0.232448,0.500000,TURN RIGHT,0,1
6972,116.316,640.00,620.77,0.203159,-0.233200,-0.049327,0.230839,0.487144,TURN RIGHT,0,1
