frame_index,timestamp_s,camera_center_x_px,path_center_x_px,lateral_error,heading_error,angular_z_rad_s,linear_x_m_s,confidence,instruction,left_boundary_detected,right_boundary_detected,control_source,reference_filename,reference_match_index,reference_latitude,reference_longitude,reference_heading_deg,reference_vpr_score,reference_alignment_error,route_turn_error,reference_confidence
6144,102.502,640.00,616.67,-0.050936,0.014484,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.010582,0.000000,0.974685
6150,102.603,640.00,613.65,-0.046443,0.005266,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.010440,0.000000,0.974685
6156,102.703,640.00,611.44,-0.042656,-0.001974,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.010133,0.000000,0.974685
6162,102.803,640.00,615.29,-0.046950,0.008342,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.009743,0.000000,0.974685
6168,102.903,640.00,615.04,-0.050328,0.011334,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.011229,0.000000,0.974685
6174,103.003,640.00,612.45,-0.046028,0.002980,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.010928,0.000000,0.974685
6180,103.103,640.00,615.77,-0.044998,0.007146,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.008698,0.000000,0.974685
6186,103.203,640.00,612.56,-0.040466,-0.002413,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.008644,0.000000,0.974685
6192,103.303,640.00,614.37,-0.034363,-0.005684,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.005212,0.000000,0.974685
6198,103.403,640.00,613.16,-0.028544,-0.013396,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.003546,0.000000,0.974685
6204,103.503,640.00,613.16,-0.029679,-0.012258,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.004000,0.000000,0.974685
6210,103.603,640.00,613.37,-0.030234,-0.011370,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.004105,0.000000,0.974685
6216,103.704,640.00,611.42,-0.026043,-0.018614,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.003497,0.000000,0.974685
6222,103.804,640.00,611.37,-0.031769,-0.012971,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.005817,0.000000,0.974685
6228,103.904,640.00,608.29,-0.033887,-0.015667,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,38.5535,-0.008349,0.000000,0.974685
6234,104.004,640.00,607.90,-0.027851,-0.022303,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.006144,0.000000,0.942756
6240,104.104,640.00,610.86,-0.034028,-0.011504,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.006997,0.000000,0.942756
6246,104.204,640.00,610.70,-0.038823,-0.006956,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.009002,0.000000,0.942756
6252,104.304,640.00,612.67,-0.044421,0.001724,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.010162,0.000000,0.942756
6258,104.404,640.00,609.44,-0.038754,-0.008989,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.009661,0.000000,0.942756
6264,104.504,640.00,609.30,-0.038967,-0.008997,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.009824,0.000000,0.942756
6270,104.605,640.00,608.49,-0.034635,-0.014598,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.008535,0.000000,0.942756
6276,104.705,640.00,606.55,-0.019013,-0.033247,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.003346,0.000000,0.942756
6282,104.805,640.00,606.24,-0.017246,-0.035499,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.002809,0.000000,0.942756
6288,104.905,640.00,607.71,-0.023358,-0.027091,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.004451,0.000000,0.942756
6294,105.005,640.00,606.61,-0.023586,-0.028580,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.005143,0.000000,0.942756
6300,105.105,640.00,609.08,-0.031104,-0.017204,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.006799,0.000000,0.942756
6306,105.205,640.00,613.70,-0.039751,-0.001344,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.007734,0.000000,0.942756
6312,105.305,640.00,617.01,-0.039853,0.003925,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.005966,0.000000,0.942756
6318,105.405,640.00,614.23,-0.041858,0.001592,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.008286,0.000000,0.942756
6324,105.505,640.00,615.07,-0.039938,0.000987,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.007058,0.000000,0.942756
6330,105.606,640.00,615.28,-0.045575,0.006954,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.009197,0.000000,0.942756
6336,105.706,640.00,619.50,-0.055806,0.023772,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.010985,0.000000,0.942756
6342,105.806,640.00,617.63,-0.046010,0.011062,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.008086,0.000000,0.942756
6348,105.906,640.00,615.14,-0.028506,-0.010336,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,36.7289,-0.002447,0.000000,0.942756
6354,106.006,640.00,618.30,-0.031583,-0.002324,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.001951,0.000000,0.783188
6360,106.106,640.00,614.30,-0.021980,-0.018169,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.000295,0.000000,0.783188
6366,106.206,640.00,614.71,-0.015700,-0.023812,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.002441,0.000000,0.783188
6372,106.306,640.00,614.52,-0.017315,-0.022501,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001689,0.000000,0.783188
6378,106.406,640.00,613.76,-0.016167,-0.024839,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001731,0.000000,0.783188
6384,106.506,640.00,617.82,-0.021533,-0.013116,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001810,0.000000,0.783188
6390,106.606,640.00,609.63,-0.014628,-0.032820,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.000092,0.000000,0.783188
6396,106.707,640.00,613.04,-0.014937,-0.027188,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001832,0.000000,0.783188
6402,106.807,640.00,614.84,-0.023801,-0.015508,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.000729,0.000000,0.783188
6408,106.907,640.00,610.68,-0.025869,-0.019945,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.003832,0.000000,0.783188
6414,107.007,640.00,614.13,-0.021373,-0.019048,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.000146,0.000000,0.783188
6420,107.107,640.00,610.58,-0.011810,-0.034151,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001740,0.000000,0.783188
6426,107.207,640.00,612.41,-0.008229,-0.034883,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.004169,0.000000,0.783188
6432,107.307,640.00,609.22,-0.010119,-0.037977,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001669,0.000000,0.783188
6438,107.407,640.00,603.32,-0.007501,-0.049805,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.000507,0.000000,0.783188
6444,107.507,640.00,602.02,-0.001639,-0.057706,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,0.001124,0.000000,0.783188
6450,107.608,640.00,600.73,-0.011846,-0.049517,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.003666,0.000000,0.783188
6456,107.708,640.00,600.20,-0.030349,-0.031843,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.011357,0.000000,0.783188
6462,107.808,640.00,595.13,-0.023526,-0.046587,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.011400,0.000000,0.783188
6468,107.908,640.00,596.77,-0.026660,-0.040891,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0037.jpg,37,50.10308074,14.39100839,310.69,27.6107,-0.011757,0.000000,0.783188
6474,108.008,640.00,600.19,-0.032701,-0.029497,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.004653,0.000000,0.839988
6480,108.108,640.00,597.95,-0.027611,-0.038087,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.003842,0.000000,0.839988
6486,108.208,640.00,602.39,-0.026338,-0.032430,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.000907,0.000000,0.839988
6492,108.308,640.00,601.06,-0.033619,-0.027232,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.004549,0.000000,0.839988
6498,108.408,640.00,598.62,-0.027271,-0.037391,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.003344,0.000000,0.839988
6504,108.508,640.00,594.28,-0.022891,-0.048544,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.003962,0.000000,0.839988
6510,108.609,640.00,589.60,-0.020813,-0.057933,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.005690,0.000000,0.839988
6516,108.709,640.00,587.20,-0.018292,-0.064214,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.005998,0.000000,0.839988
6522,108.809,640.00,593.11,-0.027405,-0.045861,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.006409,0.000000,0.839988
6528,108.909,640.00,597.34,-0.031948,-0.034701,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.005910,0.000000,0.839988
6534,109.009,640.00,593.77,-0.033224,-0.039011,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.008376,0.000000,0.839988
6540,109.109,640.00,599.19,-0.034283,-0.029488,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.005837,0.000000,0.839988
6546,109.209,640.00,602.44,-0.034668,-0.024017,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.004210,0.000000,0.839988
6552,109.309,640.00,611.60,-0.036782,-0.007597,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.000049,0.000000,0.839988
6558,109.409,640.00,607.37,-0.034869,-0.016122,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.001598,0.000000,0.839988
6564,109.509,640.00,611.27,-0.040314,-0.004576,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,-0.001641,0.000000,0.839988
6570,109.609,640.00,615.40,-0.024170,-0.014269,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,0.007074,0.000000,0.839988
6576,109.710,640.00,612.35,-0.021282,-0.021924,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,0.006561,0.000000,0.839988
6582,109.810,640.00,608.59,-0.016147,-0.032924,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,0.006563,0.000000,0.839988
6588,109.910,640.00,608.86,-0.013054,-0.035600,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.8564,0.007946,0.000000,0.839988
6594,110.010,640.00,618.90,-0.015595,-0.017375,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.012418,0.000000,0.838282
6600,110.110,640.00,616.26,-0.015994,-0.021098,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.010816,0.000000,0.838282
6606,110.210,640.00,612.46,-0.001104,-0.041922,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.014695,0.000000,0.838282
6612,110.310,640.00,609.38,-0.008989,-0.038861,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.009853,0.000000,0.838282
6618,110.410,640.00,605.04,-0.011036,-0.043594,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.006662,0.000000,0.838282
6624,110.510,640.00,604.34,-0.013712,-0.042002,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.005211,0.000000,0.838282
6630,110.611,640.00,605.71,-0.008917,-0.044667,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.007875,0.000000,0.838282
6636,110.711,640.00,618.78,0.014132,-0.047285,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.024245,0.000000,0.838282
6642,110.811,640.00,620.37,0.015010,-0.045675,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.025467,0.000000,0.838282
6648,110.911,640.00,621.09,0.014868,-0.044409,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.025804,0.000000,0.838282
6654,111.011,640.00,613.62,0.011509,-0.052730,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.020373,0.000000,0.838282
6660,111.111,640.00,608.04,0.014485,-0.064416,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.018514,0.000000,0.838282
6666,111.211,640.00,603.76,0.012446,-0.069066,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.015357,0.000000,0.838282
6672,111.311,640.00,600.69,0.017994,-0.079413,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.015897,0.000000,0.838282
6678,111.411,640.00,606.08,0.018874,-0.071870,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.019197,0.000000,0.838282
6684,111.511,640.00,604.28,0.022549,-0.078358,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.019683,0.000000,0.838282
6690,111.612,640.00,606.83,0.016192,-0.068023,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.018532,0.000000,0.838282
6696,111.712,640.00,621.89,0.021616,-0.049917,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.028938,0.000000,0.838282
6702,111.812,640.00,630.70,0.011253,-0.025780,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.029613,0.000000,0.838282
6708,111.912,640.00,632.03,0.017144,-0.029596,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,30.7590,0.032695,0.000000,0.838282
6714,112.012,640.00,638.42,0.028168,-0.030633,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.040601,0.000000,0.865005
6720,112.112,640.00,647.22,0.017952,-0.006675,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.041324,0.000000,0.865005
6726,112.212,640.00,649.66,0.020404,-0.005314,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.043639,0.000000,0.865005
6732,112.312,640.00,645.54,0.001685,0.006971,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.033900,0.000000,0.865005
6738,112.412,640.00,651.16,0.010588,0.006854,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.040536,0.000000,0.865005
6744,112.512,640.00,649.78,0.009828,0.005460,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.039478,0.000000,0.865005
6750,112.612,640.00,648.67,0.001124,0.012416,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.035385,0.000000,0.865005
6756,112.713,640.00,659.05,0.009356,0.020404,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.044355,0.000000,0.865005
6762,112.813,640.00,656.67,-0.002617,0.028663,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.038265,0.000000,0.865005
6768,112.913,640.00,652.48,-0.012292,0.031793,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.032104,0.000000,0.865005
6774,113.013,640.00,648.28,-0.005842,0.018781,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.032388,0.000000,0.865005
6780,113.113,640.00,645.50,-0.007230,0.015829,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.030314,0.000000,0.865005
6786,113.213,640.00,640.89,-0.007679,0.009074,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.027613,0.000000,0.865005
6792,113.313,640.00,636.43,-0.005127,-0.000457,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.026191,0.000000,0.865005
6798,113.413,640.00,629.71,-0.006914,-0.009159,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.021805,0.000000,0.865005
6804,113.513,640.00,635.63,0.008570,-0.015404,0.000000,0.250000,0.550000,GO STRAIGHT,1,0,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.031232,0.000000,0.865005
6810,113.614,640.00,644.19,0.035105,-0.028551,0.000000,0.250000,0.550000,GO STRAIGHT,1,0,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.046532,0.000000,0.865005
6816,113.714,640.00,643.42,0.034511,-0.029164,0.000000,0.250000,0.550000,GO STRAIGHT,1,0,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.045872,0.000000,0.865005
6822,113.814,640.00,649.43,0.048676,-0.033935,-0.011338,0.239033,0.550000,GO STRAIGHT,1,0,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.054825,0.000000,0.865005
6828,113.914,640.00,649.45,0.047485,-0.032723,-0.019390,0.239141,0.550000,GO STRAIGHT,1,0,STREETVIEW_DB,streetview_0041.jpg,41,50.10319898,14.39079400,310.69,32.2860,0.054357,0.000000,0.865005
